timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1569813969017,12189,CreateUser,200,,Thread Group 1-7,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,12187,0,0
1569813969018,12918,CreateUser,200,,Thread Group 1-1,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,12917,0,1
1569813969016,13225,CreateUser,200,,Thread Group 1-3,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,13224,0,1
1569813969073,14105,CreateUser,200,,Thread Group 1-8,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,14105,0,1
1569813969017,14782,CreateUser,200,,Thread Group 1-6,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,14781,0,92
1569813968998,15437,CreateUser,200,,Thread Group 1-40,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15436,0,1
1569813969291,15583,CreateUser,200,,Thread Group 1-9,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15581,0,1
1569813969017,16573,CreateUser,200,,Thread Group 1-4,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16572,0,320
1569813969375,16494,CreateUser,200,,Thread Group 1-5,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16492,0,0
1569813969017,17353,CreateUser,200,,Thread Group 1-2,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17353,0,353
1569813968995,17679,CreateUser,200,,Thread Group 1-41,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17678,0,375
1569813968998,18613,CreateUser,200,,Thread Group 1-48,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18613,0,372
1569813969606,18831,CreateUser,200,,Thread Group 1-10,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18829,0,1
1569813969717,19105,CreateUser,200,,Thread Group 1-15,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19104,0,0
